length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,SKR
10000000.0,0.15,0.075,0.26,0.16,1,[1292632.40959459]
10000000.0,0.15,0.075,0.26,0.18,1,[1454100.1669099]
10000000.0,0.15,0.075,0.26,0.19999999999999998,1,[1615530.11147718]
10000000.0,0.15,0.075,0.26,0.22,1,[1776916.97651764]
10000000.0,0.15,0.075,0.26,0.24,1,[1938254.76409505]
10000000.0,0.15,0.075,0.26,0.26,1,[2099536.60794067]
10000000.0,0.15,0.075,0.26,0.28,1,[2260754.60846525]
10000000.0,0.15,0.075,0.26,0.30000000000000004,1,[2421899.63249349]
10000000.0,0.15,0.075,0.26,0.32,1,[2582961.06821646]
10000000.0,0.15,0.075,0.26,0.34,1,[2743926.52306786]
10000000.0,0.15,0.075,0.26,0.36000000000000004,1,[2904781.44842882]
10000000.0,0.15,0.075,0.26,0.38,1,[3065508.66986065]
10000000.0,0.15,0.075,0.26,0.4,1,[3226087.79438384]
10000000.0,0.15,0.075,0.26,0.42000000000000004,1,[3386494.45631286]
10000000.0,0.15,0.075,0.26,0.44,1,[3546699.34905526]
10000000.0,0.15,0.075,0.26,0.46,1,[3706666.97016719]
10000000.0,0.15,0.075,0.26,0.48000000000000004,1,[3866353.97787784]
10000000.0,0.15,0.075,0.26,0.5,1,[4025707.01464224]
10000000.0,0.15,0.075,0.26,0.52,1,[4184659.78973013]
10000000.0,0.15,0.075,0.26,0.54,1,[4343129.11653038]
10000000.0,0.15,0.075,0.26,0.56,1,[4501009.45148747]
10000000.0,0.15,0.075,0.26,0.5800000000000001,1,[4658165.24708886]
10000000.0,0.15,0.075,0.26,0.6,1,[4814420.05324077]
10000000.0,0.15,0.075,0.26,0.62,1,[4969540.67638286]
10000000.0,0.15,0.075,0.26,0.64,1,[5123213.64344459]
10000000.0,0.15,0.075,0.26,0.66,1,[5275009.35527965]
10000000.0,0.15,0.075,0.26,0.68,1,[5424325.93210892]
10000000.0,0.15,0.075,0.26,0.7000000000000001,1,[5570298.3619122]
10000000.0,0.15,0.075,0.26,0.7200000000000001,1,[5711645.91787746]
10000000.0,0.15,0.075,0.26,0.74,1,[5846404.43009024]
10000000.0,0.15,0.075,0.26,0.76,1,[5971431.41082822]
10000000.0,0.15,0.075,0.26,0.78,1,[6081431.85255533]
10000000.0,0.15,0.075,0.26,0.8,1,[6166885.22982304]
10000000.0,0.15,0.075,0.26,0.8200000000000001,1,[6209176.63226007]
10000000.0,0.15,0.075,0.26,0.8400000000000001,1,[6167579.31342637]
10000000.0,0.15,0.075,0.26,0.86,1,[5937699.71693818]
10000000.0,0.15,0.075,0.26,0.88,1,[5181021.08170321]
10000000.0,0.15,0.075,0.26,0.9,1,[2524223.19380486]
10000000.0,0.15,0.075,0.28,0.02,1,[159438.73674004]
10000000.0,0.15,0.075,0.28,0.04,1,[318868.46616645]
10000000.0,0.15,0.075,0.28,0.06,1,[478286.4841278]
10000000.0,0.15,0.075,0.28,0.08,1,[637690.29766751]
10000000.0,0.15,0.075,0.28,0.1,1,[797077.37818786]
10000000.0,0.15,0.075,0.28,0.12000000000000001,1,[956445.04629171]
10000000.0,0.15,0.075,0.28,0.13999999999999999,1,[1115790.39435315]
10000000.0,0.15,0.075,0.28,0.16,1,[1275110.21967855]
10000000.0,0.15,0.075,0.28,0.18,1,[1434400.95771335]
10000000.0,0.15,0.075,0.28,0.19999999999999998,1,[1593658.60965123]
10000000.0,0.15,0.075,0.28,0.22,1,[1752878.66035644]
10000000.0,0.15,0.075,0.28,0.24,1,[1912055.98281702]
10000000.0,0.15,0.075,0.28,0.26,1,[2071184.72503886]
10000000.0,0.15,0.075,0.28,0.28,1,[2230258.17455987]
10000000.0,0.15,0.075,0.28,0.30000000000000004,1,[2389268.59463843]
10000000.0,0.15,0.075,0.28,0.32,1,[2548207.02459208]
10000000.0,0.15,0.075,0.28,0.34,1,[2707063.03460692]
10000000.0,0.15,0.075,0.28,0.36000000000000004,1,[2865824.42240983]
10000000.0,0.15,0.075,0.28,0.38,1,[3024476.8352042]
10000000.0,0.15,0.075,0.28,0.4,1,[3183003.29478988]
10000000.0,0.15,0.075,0.28,0.42000000000000004,1,[3341383.59619373]
10000000.0,0.15,0.075,0.28,0.44,1,[3499593.5395017]
10000000.0,0.15,0.075,0.28,0.46,1,[3657603.93950967]
10000000.0,0.15,0.075,0.28,0.48000000000000004,1,[3815379.33617144]
10000000.0,0.15,0.075,0.28,0.5,1,[3972876.29732255]
10000000.0,0.15,0.075,0.28,0.52,1,[4130041.15860255]
10000000.0,0.15,0.075,0.28,0.54,1,[4286806.97555107]
10000000.0,0.15,0.075,0.28,0.56,1,[4443089.35585557]
10000000.0,0.15,0.075,0.28,0.5800000000000001,1,[4598780.67281503]
10000000.0,0.15,0.075,0.28,0.6,1,[4753741.89502123]
10000000.0,0.15,0.075,0.28,0.62,1,[4907790.83293814]
10000000.0,0.15,0.075,0.28,0.64,1,[5060684.87508245]
10000000.0,0.15,0.075,0.28,0.66,1,[5212095.02979423]
10000000.0,0.15,0.075,0.28,0.68,1,[5361565.84595108]
10000000.0,0.15,0.075,0.28,0.7000000000000001,1,[5508451.63073324]
10000000.0,0.15,0.075,0.28,0.7200000000000001,1,[5651811.3457701]
10000000.0,0.15,0.075,0.28,0.74,1,[5790228.2287414]
10000000.0,0.15,0.075,0.28,0.76,1,[5921485.00838427]
10000000.0,0.15,0.075,0.28,0.78,1,[6041944.42512123]
10000000.0,0.15,0.075,0.28,0.8,1,[6145281.35285843]
10000000.0,0.15,0.075,0.28,0.8200000000000001,1,[6219647.97921622]
10000000.0,0.15,0.075,0.28,0.8400000000000001,1,[6240567.38397515]
10000000.0,0.15,0.075,0.28,0.86,1,[6150149.07150479]
10000000.0,0.15,0.075,0.28,0.88,1,[5781411.09046357]
10000000.0,0.15,0.075,0.28,0.9,1,[4479196.78448933]
10000000.0,0.15,0.075,0.30000000000000004,0.02,1,[157128.06320429]
10000000.0,0.15,0.075,0.30000000000000004,0.04,1,[314248.03588165]
10000000.0,0.15,0.075,0.30000000000000004,0.06,1,[471357.497253]
10000000.0,0.15,0.075,0.30000000000000004,0.08,1,[628454.23248833]
10000000.0,0.15,0.075,0.30000000000000004,0.1,1,[785536.00512776]
10000000.0,0.15,0.075,0.30000000000000004,0.12000000000000001,1,[942600.45362147]
10000000.0,0.15,0.075,0.30000000000000004,0.13999999999999999,1,[1099645.02296343]
10000000.0,0.15,0.075,0.30000000000000004,0.16,1,[1256666.90655331]
10000000.0,0.15,0.075,0.30000000000000004,0.18,1,[1413662.98874243]
10000000.0,0.15,0.075,0.30000000000000004,0.19999999999999998,1,[1570629.78305623]
10000000.0,0.15,0.075,0.30000000000000004,0.22,1,[1727563.36255499]
10000000.0,0.15,0.075,0.30000000000000004,0.24,1,[1884459.27913451]
10000000.0,0.15,0.075,0.30000000000000004,0.26,1,[2041312.46836361]
10000000.0,0.15,0.075,0.30000000000000004,0.28,1,[2198117.13588972]
10000000.0,0.15,0.075,0.30000000000000004,0.30000000000000004,1,[2354866.62055264]
10000000.0,0.15,0.075,0.30000000000000004,0.32,1,[2511553.22808972]
10000000.0,0.15,0.075,0.30000000000000004,0.34,1,[2668168.02760021]
10000000.0,0.15,0.075,0.30000000000000004,0.36000000000000004,1,[2824700.60061116]
10000000.0,0.15,0.075,0.30000000000000004,0.38,1,[2981138.72942877]
10000000.0,0.15,0.075,0.30000000000000004,0.4,1,[3137468.00714075]
10000000.0,0.15,0.075,0.30000000000000004,0.42000000000000004,1,[3293671.3456779]
10000000.0,0.15,0.075,0.30000000000000004,0.44,1,[3449728.35004117]
10000000.0,0.15,0.075,0.30000000000000004,0.46,1,[3605614.51509757]
10000000.0,0.15,0.075,0.30000000000000004,0.48000000000000004,1,[3761300.18464341]
10000000.0,0.15,0.075,0.30000000000000004,0.5,1,[3916749.18826621]
10000000.0,0.15,0.075,0.30000000000000004,0.52,1,[4071917.03605438]
10000000.0,0.15,0.075,0.30000000000000004,0.54,1,[4226748.49827457]
10000000.0,0.15,0.075,0.30000000000000004,0.56,1,[4381174.31679938]
10000000.0,0.15,0.075,0.30000000000000004,0.5800000000000001,1,[4535106.67079783]
10000000.0,0.15,0.075,0.30000000000000004,0.6,1,[4688432.82293796]
10000000.0,0.15,0.075,0.30000000000000004,0.62,1,[4841006.05520453]
10000000.0,0.15,0.075,0.30000000000000004,0.64,1,[4992632.47778947]
10000000.0,0.15,0.075,0.30000000000000004,0.66,1,[5143051.39832628]
10000000.0,0.15,0.075,0.30000000000000004,0.68,1,[5291905.36163767]
10000000.0,0.15,0.075,0.30000000000000004,0.7000000000000001,1,[5438693.09368917]
10000000.0,0.15,0.075,0.30000000000000004,0.7200000000000001,1,[5582693.11882544]
10000000.0,0.15,0.075,0.30000000000000004,0.74,1,[5722834.93968617]
10000000.0,0.15,0.075,0.30000000000000004,0.76,1,[5857471.79439827]
10000000.0,0.15,0.075,0.30000000000000004,0.78,1,[5983957.71542011]
10000000.0,0.15,0.075,0.30000000000000004,0.8,1,[6097807.38814571]
10000000.0,0.15,0.075,0.30000000000000004,0.8200000000000001,1,[6190886.62958899]
10000000.0,0.15,0.075,0.30000000000000004,0.8400000000000001,1,[6247090.15174156]
10000000.0,0.15,0.075,0.30000000000000004,0.86,1,[6230496.40110998]
10000000.0,0.15,0.075,0.30000000000000004,0.88,1,[6046023.52897661]
10000000.0,0.15,0.075,0.30000000000000004,0.9,1,[5365201.27914925]
10000000.0,0.15,0.075,0.30000000000000004,0.92,1,[2523076.26805541]
10000000.0,0.15,0.075,0.32,0.02,1,[154725.29907622]
10000000.0,0.15,0.075,0.32,0.04,1,[309443.27700727]
10000000.0,0.15,0.075,0.32,0.06,1,[464151.74728536]
10000000.0,0.15,0.075,0.32,0.08,1,[618848.72336647]
10000000.0,0.15,0.075,0.32,0.1,1,[773532.20734573]
10000000.0,0.15,0.075,0.32,0.12000000000000001,1,[928200.09612088]
10000000.0,0.15,0.075,0.32,0.13999999999999999,1,[1082850.12032381]
10000000.0,0.15,0.075,0.32,0.16,1,[1237479.79307678]
10000000.0,0.15,0.075,0.32,0.18,1,[1392086.35985838]
10000000.0,0.15,0.075,0.32,0.19999999999999998,1,[1546666.74498142]
10000000.0,0.15,0.075,0.32,0.22,1,[1701217.49157338]
10000000.0,0.15,0.075,0.32,0.24,1,[1855734.6923056]
10000000.0,0.15,0.075,0.32,0.26,1,[2010213.90798381]
10000000.0,0.15,0.075,0.32,0.28,1,[2164650.07066587]
10000000.0,0.15,0.075,0.32,0.30000000000000004,1,[2319037.36724933]
10000000.0,0.15,0.075,0.32,0.32,1,[2473369.09844812]
10000000.0,0.15,0.075,0.32,0.34,1,[2627637.50667792]
10000000.0,0.15,0.075,0.32,0.36000000000000004,1,[2781833.56447803]
10000000.0,0.15,0.075,0.32,0.38,1,[2935946.71253374]
10000000.0,0.15,0.075,0.32,0.4,1,[3089964.53287048]
10000000.0,0.15,0.075,0.32,0.42000000000000004,1,[3243872.33799153]
10000000.0,0.15,0.075,0.32,0.44,1,[3397652.65006872]
10000000.0,0.15,0.075,0.32,0.46,1,[3551284.53494746]
10000000.0,0.15,0.075,0.32,0.48000000000000004,1,[3704742.74244664]
10000000.0,0.15,0.075,0.32,0.5,1,[3857996.58531903]
10000000.0,0.15,0.075,0.32,0.52,1,[4011008.46132823]
10000000.0,0.15,0.075,0.32,0.54,1,[4163731.88151307]
10000000.0,0.15,0.075,0.32,0.56,1,[4316108.80529718]
10000000.0,0.15,0.075,0.32,0.5800000000000001,1,[4468065.98723384]
10000000.0,0.15,0.075,0.32,0.6,1,[4619509.88991856]
10000000.0,0.15,0.075,0.32,0.62,1,[4770319.47682355]
10000000.0,0.15,0.075,0.32,0.64,1,[4920335.80339839]
10000000.0,0.15,0.075,0.32,0.66,1,[5069346.65749083]
10000000.0,0.15,0.075,0.32,0.68,1,[5217063.33916291]
10000000.0,0.15,0.075,0.32,0.7000000000000001,1,[5363084.5794447]
10000000.0,0.15,0.075,0.32,0.7200000000000001,1,[5506838.68339146]
10000000.0,0.15,0.075,0.32,0.74,1,[5647487.31874613]
10000000.0,0.15,0.075,0.32,0.76,1,[5783758.56606208]
10000000.0,0.15,0.075,0.32,0.78,1,[5913642.2036045]
10000000.0,0.15,0.075,0.32,0.8,1,[6033798.54785563]
10000000.0,0.15,0.075,0.32,0.8200000000000001,1,[6138321.93422885]
10000000.0,0.15,0.075,0.32,0.8400000000000001,1,[6215895.58050636]
10000000.0,0.15,0.075,0.32,0.86,1,[6242372.66256246]
10000000.0,0.15,0.075,0.32,0.88,1,[6157792.86946292]
10000000.0,0.15,0.075,0.32,0.9,1,[5774572.94839536]
10000000.0,0.15,0.075,0.32,0.92,1,[4228858.9719122]
10000000.0,0.15,0.075,0.34,0.02,1,[152247.20031359]
10000000.0,0.15,0.075,0.34,0.04,1,[304487.73219596]
10000000.0,0.15,0.075,0.34,0.06,1,[456719.60552452]
10000000.0,0.15,0.075,0.34,0.08,1,[608941.02385774]
10000000.0,0.15,0.075,0.34,0.1,1,[761150.18703267]
10000000.0,0.15,0.075,0.34,0.12000000000000001,1,[913345.20537531]
10000000.0,0.15,0.075,0.34,0.13999999999999999,1,[1065524.04461818]
10000000.0,0.15,0.075,0.34,0.16,1,[1217684.4802299]
10000000.0,0.15,0.075,0.34,0.18,1,[1369824.05313963]
10000000.0,0.15,0.075,0.34,0.19999999999999998,1,[1521940.02277657]
10000000.0,0.15,0.075,0.34,0.22,1,[1674029.31465686]
10000000.0,0.15,0.075,0.34,0.24,1,[1826088.46011128]
10000000.0,0.15,0.075,0.34,0.26,1,[1978113.52566456]
10000000.0,0.15,0.075,0.34,0.28,1,[2130100.02921701]
10000000.0,0.15,0.075,0.34,0.30000000000000004,1,[2282042.83958259]
10000000.0,0.15,0.075,0.34,0.32,1,[2433936.05508618]
10000000.0,0.15,0.075,0.34,0.34,1,[2585772.85575954]
10000000.0,0.15,0.075,0.34,0.36000000000000004,1,[2737545.32210359]
10000000.0,0.15,0.075,0.34,0.38,1,[2889244.2112606]
10000000.0,0.15,0.075,0.34,0.4,1,[3040858.67855395]
10000000.0,0.15,0.075,0.34,0.42000000000000004,1,[3192375.92839993]
10000000.0,0.15,0.075,0.34,0.44,1,[3343780.77312833]
10000000.0,0.15,0.075,0.34,0.46,1,[3495055.07060542]
10000000.0,0.15,0.075,0.34,0.48000000000000004,1,[3646177.00073778]
10000000.0,0.15,0.075,0.34,0.5,1,[3797120.12543797]
10000000.0,0.15,0.075,0.34,0.52,1,[3947852.1541098]
10000000.0,0.15,0.075,0.34,0.54,1,[4098333.30348115]
10000000.0,0.15,0.075,0.34,0.56,1,[4248514.09076977]
10000000.0,0.15,0.075,0.34,0.5800000000000001,1,[4398332.32305856]
10000000.0,0.15,0.075,0.34,0.6,1,[4547708.92723019]
10000000.0,0.15,0.075,0.34,0.62,1,[4696542.0762088]
10000000.0,0.15,0.075,0.34,0.64,1,[4844698.75990833]
10000000.0,0.15,0.075,0.34,0.66,1,[4992002.43501447]
10000000.0,0.15,0.075,0.34,0.68,1,[5138214.50142212]
10000000.0,0.15,0.075,0.34,0.7000000000000001,1,[5283005.77409714]
10000000.0,0.15,0.075,0.34,0.7200000000000001,1,[5425911.19795293]
10000000.0,0.15,0.075,0.34,0.74,1,[5566255.41156723]
10000000.0,0.15,0.075,0.34,0.76,1,[5703025.31365766]
10000000.0,0.15,0.075,0.34,0.78,1,[5834641.1473613]
10000000.0,0.15,0.075,0.34,0.8,1,[5958520.81216205]
10000000.0,0.15,0.075,0.34,0.8200000000000001,1,[6070189.72506223]
10000000.0,0.15,0.075,0.34,0.8400000000000001,1,[6161292.70869681]
10000000.0,0.15,0.075,0.34,0.86,1,[6214608.48498363]
10000000.0,0.15,0.075,0.34,0.88,1,[6189417.16716602]
10000000.0,0.15,0.075,0.34,0.9,1,[5967546.12742943]
10000000.0,0.15,0.075,0.34,0.92,1,[5067225.05577843]
10000000.0,0.15,0.075,0.34,0.9400000000000001,1,[1082943.55108166]
10000000.0,0.15,0.075,0.36000000000000004,0.02,1,[149706.81145518]
10000000.0,0.15,0.075,0.36000000000000004,0.04,1,[299407.51344521]
10000000.0,0.15,0.075,0.36000000000000004,0.06,1,[449100.28246924]
10000000.0,0.15,0.075,0.36000000000000004,0.08,1,[598783.48237985]
10000000.0,0.15,0.075,0.36000000000000004,0.1,1,[748455.47905816]
10000000.0,0.15,0.075,0.36000000000000004,0.12000000000000001,1,[898114.56144621]
10000000.0,0.15,0.075,0.36000000000000004,0.13999999999999999,1,[1047758.89145233]
10000000.0,0.15,0.075,0.36000000000000004,0.16,1,[1197386.46286327]
10000000.0,0.15,0.075,0.36000000000000004,0.18,1,[1346995.06184139]
10000000.0,0.15,0.075,0.36000000000000004,0.19999999999999998,1,[1496582.22527579]
10000000.0,0.15,0.075,0.36000000000000004,0.22,1,[1646145.19449774]
10000000.0,0.15,0.075,0.36000000000000004,0.24,1,[1795680.86223105]
10000000.0,0.15,0.075,0.36000000000000004,0.26,1,[1945185.71060238]
10000000.0,0.15,0.075,0.36000000000000004,0.28,1,[2094655.73774194]
10000000.0,0.15,0.075,0.36000000000000004,0.30000000000000004,1,[2244086.3700048]
10000000.0,0.15,0.075,0.36000000000000004,0.32,1,[2393472.35612357]
10000000.0,0.15,0.075,0.36000000000000004,0.34,1,[2542807.63861972]
10000000.0,0.15,0.075,0.36000000000000004,0.36000000000000004,1,[2692085.19647283]
10000000.0,0.15,0.075,0.36000000000000004,0.38,1,[2841296.8512565]
10000000.0,0.15,0.075,0.36000000000000004,0.4,1,[2990433.02652197]
10000000.0,0.15,0.075,0.36000000000000004,0.42000000000000004,1,[3139482.44689486]
10000000.0,0.15,0.075,0.36000000000000004,0.44,1,[3288431.75877802]
10000000.0,0.15,0.075,0.36000000000000004,0.46,1,[3437265.04818246]
10000000.0,0.15,0.075,0.36000000000000004,0.48000000000000004,1,[3585963.22222487]
10000000.0,0.15,0.075,0.36000000000000004,0.5,1,[3734503.20800522]
10000000.0,0.15,0.075,0.36000000000000004,0.52,1,[3882856.90401353]
10000000.0,0.15,0.075,0.36000000000000004,0.54,1,[4030989.79194325]
10000000.0,0.15,0.075,0.36000000000000004,0.56,1,[4178859.07607258]
10000000.0,0.15,0.075,0.36000000000000004,0.5800000000000001,1,[4326411.15551455]
10000000.0,0.15,0.075,0.36000000000000004,0.6,1,[4473578.13882407]
10000000.0,0.15,0.075,0.36000000000000004,0.62,1,[4620272.95889838]
10000000.0,0.15,0.075,0.36000000000000004,0.64,1,[4766382.40074781]
10000000.0,0.15,0.075,0.36000000000000004,0.66,1,[4911756.94711884]
10000000.0,0.15,0.075,0.36000000000000004,0.68,1,[5056195.65010466]
10000000.0,0.15,0.075,0.36000000000000004,0.7000000000000001,1,[5199423.00644577]
10000000.0,0.15,0.075,0.36000000000000004,0.7200000000000001,1,[5341052.56086393]
10000000.0,0.15,0.075,0.36000000000000004,0.74,1,[5480527.65954333]
10000000.0,0.15,0.075,0.36000000000000004,0.76,1,[5617021.15779818]
10000000.0,0.15,0.075,0.36000000000000004,0.78,1,[5749257.62788795]
10000000.0,0.15,0.075,0.36000000000000004,0.8,1,[5875180.28064736]
10000000.0,0.15,0.075,0.36000000000000004,0.8200000000000001,1,[5991283.47112981]
10000000.0,0.15,0.075,0.36000000000000004,0.8400000000000001,1,[6091157.50906221]
10000000.0,0.15,0.075,0.36000000000000004,0.86,1,[6161952.53909484]
10000000.0,0.15,0.075,0.36000000000000004,0.88,1,[6174436.07819702]
10000000.0,0.15,0.075,0.36000000000000004,0.9,1,[6048563.38215072]
10000000.0,0.15,0.075,0.36000000000000004,0.92,1,[5488251.28254192]
10000000.0,0.15,0.075,0.36000000000000004,0.9400000000000001,1,[2609871.05637613]
10000000.0,0.15,0.075,0.38,0.02,1,[147114.44156185]
10000000.0,0.15,0.075,0.38,0.04,1,[294223.25628064]
10000000.0,0.15,0.075,0.38,0.06,1,[441324.76352377]
10000000.0,0.15,0.075,0.38,0.08,1,[588417.46378229]
10000000.0,0.15,0.075,0.38,0.1,1,[735499.86394121]
10000000.0,0.15,0.075,0.38,0.12000000000000001,1,[882570.40416476]
10000000.0,0.15,0.075,0.38,0.13999999999999999,1,[1029627.41201406]
10000000.0,0.15,0.075,0.38,0.16,1,[1176669.06518224]
10000000.0,0.15,0.075,0.38,0.18,1,[1323693.35593946]
10000000.0,0.15,0.075,0.38,0.19999999999999998,1,[1470698.05385182]
10000000.0,0.15,0.075,0.38,0.22,1,[1617680.66451463]
10000000.0,0.15,0.075,0.38,0.24,1,[1764638.38239628]
10000000.0,0.15,0.075,0.38,0.26,1,[1911568.03587006]
10000000.0,0.15,0.075,0.38,0.28,1,[2058466.0222682]
10000000.0,0.15,0.075,0.38,0.30000000000000004,1,[2205328.23036625]
10000000.0,0.15,0.075,0.38,0.32,1,[2352149.9470902]
10000000.0,0.15,0.075,0.38,0.34,1,[2498925.7443949]
10000000.0,0.15,0.075,0.38,0.36000000000000004,1,[2645649.34112482]
10000000.0,0.15,0.075,0.38,0.38,1,[2792313.43313566]
10000000.0,0.15,0.075,0.38,0.4,1,[2938909.4828831]
10000000.0,0.15,0.075,0.38,0.42000000000000004,1,[3085427.45686005]
10000000.0,0.15,0.075,0.38,0.44,1,[3231855.49538014]
10000000.0,0.15,0.075,0.38,0.46,1,[3378179.49380685]
10000000.0,0.15,0.075,0.38,0.48000000000000004,1,[3524382.56674097]
10000000.0,0.15,0.075,0.38,0.5,1,[3670444.35588169]
10000000.0,0.15,0.075,0.38,0.52,1,[3816340.12670189]
10000000.0,0.15,0.075,0.38,0.54,1,[3962039.57628378]
10000000.0,0.15,0.075,0.38,0.56,1,[4107505.24076596]
10000000.0,0.15,0.075,0.38,0.5800000000000001,1,[4252690.33957866]
10000000.0,0.15,0.075,0.38,0.6,1,[4397535.81460185]
10000000.0,0.15,0.075,0.38,0.62,1,[4541966.19799602]
10000000.0,0.15,0.075,0.38,0.64,1,[4685883.74221027]
10000000.0,0.15,0.075,0.38,0.66,1,[4829159.91507464]
10000000.0,0.15,0.075,0.38,0.68,1,[4971622.8015455]
10000000.0,0.15,0.075,0.38,0.7000000000000001,1,[5113037.97006991]
10000000.0,0.15,0.075,0.38,0.7200000000000001,1,[5253078.57565562]
10000000.0,0.15,0.075,0.38,0.74,1,[5391277.09519946]
10000000.0,0.15,0.075,0.38,0.76,1,[5526944.40225414]
10000000.0,0.15,0.075,0.38,0.78,1,[5659027.90181626]
10000000.0,0.15,0.075,0.38,0.8,1,[5785849.2654248]
10000000.0,0.15,0.075,0.38,0.8200000000000001,1,[5904587.25230334]
10000000.0,0.15,0.075,0.38,0.8400000000000001,1,[6010172.62292071]
10000000.0,0.15,0.075,0.38,0.86,1,[6092671.29411524]
10000000.0,0.15,0.075,0.38,0.88,1,[6130178.66509894]
10000000.0,0.15,0.075,0.38,0.9,1,[6065419.28302525]
10000000.0,0.15,0.075,0.38,0.92,1,[5702066.48411867]
10000000.0,0.15,0.075,0.38,0.9400000000000001,1,[3931456.22270511]
10000000.0,0.15,0.075,0.4,0.02,1,[144478.34707831]
10000000.0,0.15,0.075,0.4,0.04,1,[288951.48701947]
10000000.0,0.15,0.075,0.4,0.06,1,[433417.86283657]
10000000.0,0.15,0.075,0.4,0.08,1,[577876.09261225]
10000000.0,0.15,0.075,0.4,0.1,1,[722324.80415673]
10000000.0,0.15,0.075,0.4,0.12000000000000001,1,[866762.56696647]
10000000.0,0.15,0.075,0.4,0.13999999999999999,1,[1011187.84994109]
10000000.0,0.15,0.075,0.4,0.16,1,[1155598.98734802]
10000000.0,0.15,0.075,0.4,0.18,1,[1299994.14657633]
10000000.0,0.15,0.075,0.4,0.19999999999999998,1,[1444371.29449629]
10000000.0,0.15,0.075,0.4,0.22,1,[1588728.16035868]
10000000.0,0.15,0.075,0.4,0.24,1,[1733062.19351623]
10000000.0,0.15,0.075,0.4,0.26,1,[1877370.51425119]
10000000.0,0.15,0.075,0.4,0.28,1,[2021649.85578985]
10000000.0,0.15,0.075,0.4,0.30000000000000004,1,[2165896.49521767]
10000000.0,0.15,0.075,0.4,0.32,1,[2310106.17047558]
10000000.0,0.15,0.075,0.4,0.34,1,[2454273.97988519]
10000000.0,0.15,0.075,0.4,0.36000000000000004,1,[2598394.25966383]
10000000.0,0.15,0.075,0.4,0.38,1,[2742460.43356271]
10000000.0,0.15,0.075,0.4,0.4,1,[2886464.82696919]
10000000.0,0.15,0.075,0.4,0.42000000000000004,1,[3030398.43537644]
10000000.0,0.15,0.075,0.4,0.44,1,[3174250.63377915]
10000000.0,0.15,0.075,0.4,0.46,1,[3318008.80891777]
10000000.0,0.15,0.075,0.4,0.48000000000000004,1,[3461657.88979417]
10000000.0,0.15,0.075,0.4,0.5,1,[3605179.74265824]
10000000.0,0.15,0.075,0.4,0.52,1,[3748552.3834011]
10000000.0,0.15,0.075,0.4,0.54,1,[3891748.94094152]
10000000.0,0.15,0.075,0.4,0.56,1,[4034736.27652104]
10000000.0,0.15,0.075,0.4,0.5800000000000001,1,[4177473.12061609]
10000000.0,0.15,0.075,0.4,0.6,1,[4319907.52284214]
10000000.0,0.15,0.075,0.4,0.62,1,[4461973.30630584]
10000000.0,0.15,0.075,0.4,0.64,1,[4603585.05137986]
10000000.0,0.15,0.075,0.4,0.66,1,[4744630.86049493]
10000000.0,0.15,0.075,0.4,0.68,1,[4884961.69411127]
10000000.0,0.15,0.075,0.4,0.7000000000000001,1,[5024375.26482452]
10000000.0,0.15,0.075,0.4,0.7200000000000001,1,[5162591.02901316]
10000000.0,0.15,0.075,0.4,0.74,1,[5299210.10149662]
10000000.0,0.15,0.075,0.4,0.76,1,[5433648.59425018]
10000000.0,0.15,0.075,0.4,0.78,1,[5565021.8691674]
10000000.0,0.15,0.075,0.4,0.8,1,[5691932.9668972]
10000000.0,0.15,0.075,0.4,0.8200000000000001,1,[5812061.05952978]
10000000.0,0.15,0.075,0.4,0.8400000000000001,1,[5921296.82330278]
10000000.0,0.15,0.075,0.4,0.86,1,[6011738.77879645]
10000000.0,0.15,0.075,0.4,0.88,1,[6066407.36224942]
10000000.0,0.15,0.075,0.4,0.9,1,[6042536.95447191]
10000000.0,0.15,0.075,0.4,0.92,1,[5802153.46460776]
10000000.0,0.15,0.075,0.4,0.9400000000000001,1,[4648634.75658908]
10000000.0,0.15,0.075,0.42000000000000004,0.02,1,[141805.21924666]
10000000.0,0.15,0.075,0.42000000000000004,0.04,1,[283605.59865291]
10000000.0,0.15,0.075,0.42000000000000004,0.06,1,[425399.68912787]
10000000.0,0.15,0.075,0.42000000000000004,0.08,1,[567186.21081089]
10000000.0,0.15,0.075,0.42000000000000004,0.1,1,[708963.89612189]
